Area,Latitude,Longitude,Date,Temperature_C
London,51.5074,-0.1278,2025-01-05,7.55
London,51.5074,-0.1278,2025-01-06,6.01
London,51.5074,-0.1278,2025-01-07,1.47
London,51.5074,-0.1278,2025-01-08,0.39
London,51.5074,-0.1278,2025-01-09,-0.19
London,51.5074,-0.1278,2025-01-10,-2.18
London,51.5074,-0.1278,2025-01-11,-0.62
London,51.5074,-0.1278,2025-01-12,0.04
London,51.5074,-0.1278,2025-01-13,1.83
London,51.5074,-0.1278,2025-01-14,4.06
London,51.5074,-0.1278,2025-01-15,6.94
London,51.5074,-0.1278,2025-01-16,5.72
London,51.5074,-0.1278,2025-01-17,3.66
London,51.5074,-0.1278,2025-01-18,1.39
London,51.5074,-0.1278,2025-01-19,0.73
London,51.5074,-0.1278,2025-01-20,1.51
London,51.5074,-0.1278,2025-01-21,2.53
London,51.5074,-0.1278,2025-01-22,2.28
London,51.5074,-0.1278,2025-01-23,3.9
London,51.5074,-0.1278,2025-01-24,7.92
London,51.5074,-0.1278,2025-01-25,4.21
London,51.5074,-0.1278,2025-01-26,3.89
London,51.5074,-0.1278,2025-01-27,7.22
London,51.5074,-0.1278,2025-01-28,7.67
London,51.5074,-0.1278,2025-01-29,4.87
London,51.5074,-0.1278,2025-01-30,2.49
London,51.5074,-0.1278,2025-01-31,4.38
London,51.5074,-0.1278,2025-02-01,3.53
London,51.5074,-0.1278,2025-02-02,1.58
London,51.5074,-0.1278,2025-02-03,3.9
London,51.5074,-0.1278,2025-02-04,6.89
London,51.5074,-0.1278,2025-02-05,4.96
London,51.5074,-0.1278,2025-02-06,3.53
London,51.5074,-0.1278,2025-02-07,3.25
London,51.5074,-0.1278,2025-02-08,3.75
London,51.5074,-0.1278,2025-02-09,2.74
London,51.5074,-0.1278,2025-02-10,2.97
London,51.5074,-0.1278,2025-02-11,2.46
London,51.5074,-0.1278,2025-02-12,2.73
London,51.5074,-0.1278,2025-02-13,1.66
London,51.5074,-0.1278,2025-02-14,0.82
London,51.5074,-0.1278,2025-02-15,1.89
London,51.5074,-0.1278,2025-02-16,1.19
London,51.5074,-0.1278,2025-02-17,0.33
London,51.5074,-0.1278,2025-02-18,1.69
London,51.5074,-0.1278,2025-02-19,4.2
London,51.5074,-0.1278,2025-02-20,9.91
London,51.5074,-0.1278,2025-02-21,11.39
London,51.5074,-0.1278,2025-02-22,8.74
London,51.5074,-0.1278,2025-02-23,8.49
London,51.5074,-0.1278,2025-02-24,9.65
London,51.5074,-0.1278,2025-02-25,6.73
London,51.5074,-0.1278,2025-02-26,4.91
London,51.5074,-0.1278,2025-02-27,4.7
London,51.5074,-0.1278,2025-02-28,3.1
London,51.5074,-0.1278,2025-03-01,3.42
London,51.5074,-0.1278,2025-03-02,3.51
London,51.5074,-0.1278,2025-03-03,3.82
London,51.5074,-0.1278,2025-03-04,4.01
London,51.5074,-0.1278,2025-03-05,4.36
London,51.5074,-0.1278,2025-03-06,7.87
London,51.5074,-0.1278,2025-03-07,10.13
London,51.5074,-0.1278,2025-03-08,9.22
London,51.5074,-0.1278,2025-03-09,9.16
London,51.5074,-0.1278,2025-03-10,7.85
London,51.5074,-0.1278,2025-03-11,5.13
London,51.5074,-0.1278,2025-03-12,2.89
London,51.5074,-0.1278,2025-03-13,3.1
London,51.5074,-0.1278,2025-03-14,2.59
London,51.5074,-0.1278,2025-03-15,2.51
London,51.5074,-0.1278,2025-03-16,2.98
London,51.5074,-0.1278,2025-03-17,4.8
London,51.5074,-0.1278,2025-03-18,4.28
London,51.5074,-0.1278,2025-03-19,7.26
London,51.5074,-0.1278,2025-03-20,11.14
London,51.5074,-0.1278,2025-03-21,10.56
London,51.5074,-0.1278,2025-03-22,11.37
London,51.5074,-0.1278,2025-03-23,10.51
London,51.5074,-0.1278,2025-03-24,8.66
London,51.5074,-0.1278,2025-03-25,8.83
London,51.5074,-0.1278,2025-03-26,9.89
London,51.5074,-0.1278,2025-03-27,8.99
London,51.5074,-0.1278,2025-03-28,8.65
London,51.5074,-0.1278,2025-03-29,7.59
London,51.5074,-0.1278,2025-03-30,10.5
London,51.5074,-0.1278,2025-03-31,8.72
London,51.5074,-0.1278,2025-04-01,8.4
London,51.5074,-0.1278,2025-04-02,9.38
London,51.5074,-0.1278,2025-04-03,11.35
London,51.5074,-0.1278,2025-04-04,12.32
London,51.5074,-0.1278,2025-04-05,8.95
London,51.5074,-0.1278,2025-04-06,8.16
London,51.5074,-0.1278,2025-04-07,8.01
London,51.5074,-0.1278,2025-04-08,8.12
London,51.5074,-0.1278,2025-04-09,7.2
London,51.5074,-0.1278,2025-04-10,8.63
London,51.5074,-0.1278,2025-04-11,11.21
London,51.5074,-0.1278,2025-04-12,12.07
London,51.5074,-0.1278,2025-04-13,10.49
London,51.5074,-0.1278,2025-04-14,9.78
London,51.5074,-0.1278,2025-04-15,11.76
London,51.5074,-0.1278,2025-04-16,9.55
London,51.5074,-0.1278,2025-04-17,10.29
London,51.5074,-0.1278,2025-04-18,11.51
London,51.5074,-0.1278,2025-04-19,10.42
London,51.5074,-0.1278,2025-04-20,8.84
London,51.5074,-0.1278,2025-04-21,10.85
London,51.5074,-0.1278,2025-04-22,10.32
London,51.5074,-0.1278,2025-04-23,10.07
London,51.5074,-0.1278,2025-04-24,10.61
London,51.5074,-0.1278,2025-04-25,9.97
London,51.5074,-0.1278,2025-04-26,11.37
London,51.5074,-0.1278,2025-04-27,13.48
London,51.5074,-0.1278,2025-04-28,14.1
London,51.5074,-0.1278,2025-04-29,13.32
London,51.5074,-0.1278,2025-04-30,14.72
London,51.5074,-0.1278,2025-05-01,16.03
London,51.5074,-0.1278,2025-05-02,16.08
London,51.5074,-0.1278,2025-05-03,12.97
London,51.5074,-0.1278,2025-05-04,8.9
London,51.5074,-0.1278,2025-05-05,8.41
London,51.5074,-0.1278,2025-05-06,9.2
London,51.5074,-0.1278,2025-05-07,9.69
London,51.5074,-0.1278,2025-05-08,10.44
London,51.5074,-0.1278,2025-05-09,11.56
London,51.5074,-0.1278,2025-05-10,13.41
London,51.5074,-0.1278,2025-05-11,15.63
London,51.5074,-0.1278,2025-05-12,16.07
London,51.5074,-0.1278,2025-05-13,15.03
London,51.5074,-0.1278,2025-05-14,13.51
London,51.5074,-0.1278,2025-05-15,11.47
London,51.5074,-0.1278,2025-05-16,11.98
London,51.5074,-0.1278,2025-05-17,12.52
London,51.5074,-0.1278,2025-05-18,12.0
London,51.5074,-0.1278,2025-05-19,12.85
London,51.5074,-0.1278,2025-05-20,14.19
London,51.5074,-0.1278,2025-05-21,12.8
London,51.5074,-0.1278,2025-05-22,10.28
London,51.5074,-0.1278,2025-05-23,12.53
London,51.5074,-0.1278,2025-05-24,15.68
London,51.5074,-0.1278,2025-05-25,15.46
London,51.5074,-0.1278,2025-05-26,13.39
London,51.5074,-0.1278,2025-05-27,14.76
London,51.5074,-0.1278,2025-05-28,16.18
London,51.5074,-0.1278,2025-05-29,16.97
London,51.5074,-0.1278,2025-05-30,17.79
London,51.5074,-0.1278,2025-05-31,18.41
London,51.5074,-0.1278,2025-06-01,15.45
London,51.5074,-0.1278,2025-06-02,14.89
London,51.5074,-0.1278,2025-06-03,13.94
London,51.5074,-0.1278,2025-06-04,13.94
London,51.5074,-0.1278,2025-06-05,13.89
London,51.5074,-0.1278,2025-06-06,14.2
London,51.5074,-0.1278,2025-06-07,13.37
London,51.5074,-0.1278,2025-06-08,12.97
London,51.5074,-0.1278,2025-06-09,14.87
London,51.5074,-0.1278,2025-06-10,16.64
London,51.5074,-0.1278,2025-06-11,16.71
London,51.5074,-0.1278,2025-06-12,18.43
London,51.5074,-0.1278,2025-06-13,20.05
London,51.5074,-0.1278,2025-06-14,18.05
London,51.5074,-0.1278,2025-06-15,17.02
London,51.5074,-0.1278,2025-06-16,18.45
London,51.5074,-0.1278,2025-06-17,18.81
London,51.5074,-0.1278,2025-06-18,20.26
London,51.5074,-0.1278,2025-06-19,21.47
London,51.5074,-0.1278,2025-06-20,19.43
London,51.5074,-0.1278,2025-06-21,22.12
London,51.5074,-0.1278,2025-06-22,20.53
London,51.5074,-0.1278,2025-06-23,17.72
London,51.5074,-0.1278,2025-06-24,19.06
London,51.5074,-0.1278,2025-06-25,20.74
London,51.5074,-0.1278,2025-06-26,20.06
London,51.5074,-0.1278,2025-06-27,19.49
London,51.5074,-0.1278,2025-06-28,22.7
London,51.5074,-0.1278,2025-06-29,22.26
London,51.5074,-0.1278,2025-06-30,23.27
London,51.5074,-0.1278,2025-07-01,25.29
London,51.5074,-0.1278,2025-07-02,18.61
London,51.5074,-0.1278,2025-07-03,17.72
London,51.5074,-0.1278,2025-07-04,19.04
London,51.5074,-0.1278,2025-07-05,18.62
London,51.5074,-0.1278,2025-07-06,18.55
London,51.5074,-0.1278,2025-07-07,16.65
London,51.5074,-0.1278,2025-07-08,17.41
London,51.5074,-0.1278,2025-07-09,20.22
London,51.5074,-0.1278,2025-07-10,22.57
London,51.5074,-0.1278,2025-07-11,22.83
London,51.5074,-0.1278,2025-07-12,21.18
London,51.5074,-0.1278,2025-07-13,20.66
London,51.5074,-0.1278,2025-07-14,20.31
London,51.5074,-0.1278,2025-07-15,18.04
London,51.5074,-0.1278,2025-07-16,19.71
London,51.5074,-0.1278,2025-07-17,21.9
London,51.5074,-0.1278,2025-07-18,22.99
London,51.5074,-0.1278,2025-07-19,19.46
London,51.5074,-0.1278,2025-07-20,17.94
London,51.5074,-0.1278,2025-07-21,17.52
London,51.5074,-0.1278,2025-07-22,18.77
London,51.5074,-0.1278,2025-07-23,18.33
London,51.5074,-0.1278,2025-07-24,18.36
London,51.5074,-0.1278,2025-07-25,20.32
London,51.5074,-0.1278,2025-07-26,19.42
London,51.5074,-0.1278,2025-07-27,17.82
London,51.5074,-0.1278,2025-07-28,18.37
London,51.5074,-0.1278,2025-07-29,17.36
London,51.5074,-0.1278,2025-07-30,19.72
London,51.5074,-0.1278,2025-07-31,19.03
London,51.5074,-0.1278,2025-08-01,15.94
London,51.5074,-0.1278,2025-08-02,16.36
London,51.5074,-0.1278,2025-08-03,18.44
London,51.5074,-0.1278,2025-08-04,19.17
London,51.5074,-0.1278,2025-08-05,16.86
London,51.5074,-0.1278,2025-08-06,16.8
London,51.5074,-0.1278,2025-08-07,17.86
London,51.5074,-0.1278,2025-08-08,19.14
London,51.5074,-0.1278,2025-08-09,18.61
London,51.5074,-0.1278,2025-08-10,19.45
London,51.5074,-0.1278,2025-08-11,21.12
London,51.5074,-0.1278,2025-08-12,23.02
London,51.5074,-0.1278,2025-08-13,19.73
London,51.5074,-0.1278,2025-08-14,21.28
London,51.5074,-0.1278,2025-08-15,22.21
London,51.5074,-0.1278,2025-08-16,19.05
London,51.5074,-0.1278,2025-08-17,18.64
London,51.5074,-0.1278,2025-08-18,19.0
London,51.5074,-0.1278,2025-08-19,19.18
London,51.5074,-0.1278,2025-08-20,17.4
London,51.5074,-0.1278,2025-08-21,17.05
London,51.5074,-0.1278,2025-08-22,16.63
London,51.5074,-0.1278,2025-08-23,17.51
London,51.5074,-0.1278,2025-08-24,18.28
London,51.5074,-0.1278,2025-08-25,19.6
London,51.5074,-0.1278,2025-08-26,20.05
London,51.5074,-0.1278,2025-08-27,17.91
London,51.5074,-0.1278,2025-08-28,16.46
London,51.5074,-0.1278,2025-08-29,16.39
London,51.5074,-0.1278,2025-08-30,16.79
London,51.5074,-0.1278,2025-08-31,17.03
London,51.5074,-0.1278,2025-09-01,16.67
London,51.5074,-0.1278,2025-09-02,16.42
London,51.5074,-0.1278,2025-09-03,18.52
London,51.5074,-0.1278,2025-09-04,16.08
London,51.5074,-0.1278,2025-09-05,16.28
London,51.5074,-0.1278,2025-09-06,17.45
London,51.5074,-0.1278,2025-09-07,19.16
London,51.5074,-0.1278,2025-09-08,16.12
London,51.5074,-0.1278,2025-09-09,15.29
London,51.5074,-0.1278,2025-09-10,15.63
London,51.5074,-0.1278,2025-09-11,14.45
London,51.5074,-0.1278,2025-09-12,14.26
London,51.5074,-0.1278,2025-09-13,13.85
London,51.5074,-0.1278,2025-09-14,13.9
London,51.5074,-0.1278,2025-09-15,15.54
London,51.5074,-0.1278,2025-09-16,14.6
London,51.5074,-0.1278,2025-09-17,16.56
London,51.5074,-0.1278,2025-09-18,18.69
London,51.5074,-0.1278,2025-09-19,18.71
London,51.5074,-0.1278,2025-09-20,15.99
London,51.5074,-0.1278,2025-09-21,11.75
London,51.5074,-0.1278,2025-09-22,10.66
London,51.5074,-0.1278,2025-09-23,11.05
London,51.5074,-0.1278,2025-09-24,12.5
London,51.5074,-0.1278,2025-09-25,12.74
London,51.5074,-0.1278,2025-09-26,11.78
London,51.5074,-0.1278,2025-09-27,12.34
London,51.5074,-0.1278,2025-09-28,13.56
London,51.5074,-0.1278,2025-09-29,12.45
London,51.5074,-0.1278,2025-09-30,13.82
London,51.5074,-0.1278,2025-10-01,12.8
London,51.5074,-0.1278,2025-10-02,14.03
London,51.5074,-0.1278,2025-10-03,15.7
London,51.5074,-0.1278,2025-10-04,12.69
London,51.5074,-0.1278,2025-10-05,12.33
London,51.5074,-0.1278,2025-10-06,14.19
London,51.5074,-0.1278,2025-10-07,12.95
London,51.5074,-0.1278,2025-10-08,12.75
London,51.5074,-0.1278,2025-10-09,11.21
London,51.5074,-0.1278,2025-10-10,12.82
London,51.5074,-0.1278,2025-10-11,11.85
London,51.5074,-0.1278,2025-10-12,10.65
London,51.5074,-0.1278,2025-10-13,13.36
London,51.5074,-0.1278,2025-10-14,12.1
London,51.5074,-0.1278,2025-10-15,11.02
London,51.5074,-0.1278,2025-10-16,11.36
London,51.5074,-0.1278,2025-10-17,11.06
London,51.5074,-0.1278,2025-10-18,10.94
London,51.5074,-0.1278,2025-10-19,12.76
London,51.5074,-0.1278,2025-10-20,12.91
London,51.5074,-0.1278,2025-10-21,11.91
London,51.5074,-0.1278,2025-10-22,10.58
London,51.5074,-0.1278,2025-10-23,9.7
London,51.5074,-0.1278,2025-10-24,8.4
London,51.5074,-0.1278,2025-10-25,8.49
London,51.5074,-0.1278,2025-10-26,7.08
London,51.5074,-0.1278,2025-10-27,10.26
London,51.5074,-0.1278,2025-10-28,11.28
London,51.5074,-0.1278,2025-10-29,10.09
London,51.5074,-0.1278,2025-10-30,8.85
London,51.5074,-0.1278,2025-10-31,13.8
London,51.5074,-0.1278,2025-11-01,12.33
London,51.5074,-0.1278,2025-11-02,8.56
London,51.5074,-0.1278,2025-11-03,12.59
London,51.5074,-0.1278,2025-11-04,13.45
London,51.5074,-0.1278,2025-11-05,13.96
London,51.5074,-0.1278,2025-11-06,13.59
London,51.5074,-0.1278,2025-11-07,12.22
London,51.5074,-0.1278,2025-11-08,10.44
London,51.5074,-0.1278,2025-11-09,10.12
London,51.5074,-0.1278,2025-11-10,11.31
London,51.5074,-0.1278,2025-11-11,11.89
London,51.5074,-0.1278,2025-11-12,13.05
London,51.5074,-0.1278,2025-11-13,13.21
London,51.5074,-0.1278,2025-11-14,13.01
London,51.5074,-0.1278,2025-11-15,11.21
London,51.5074,-0.1278,2025-11-16,7.61
London,51.5074,-0.1278,2025-11-17,3.7
London,51.5074,-0.1278,2025-11-18,3.06
London,51.5074,-0.1278,2025-11-19,3.06
London,51.5074,-0.1278,2025-11-20,0.02
London,51.5074,-0.1278,2025-11-21,0.9
London,51.5074,-0.1278,2025-11-22,4.5
London,51.5074,-0.1278,2025-11-23,6.93
London,51.5074,-0.1278,2025-11-24,5.19
London,51.5074,-0.1278,2025-11-25,3.43
London,51.5074,-0.1278,2025-11-26,3.75
London,51.5074,-0.1278,2025-11-27,11.11
London,51.5074,-0.1278,2025-11-28,9.22
London,51.5074,-0.1278,2025-11-29,8.37
London,51.5074,-0.1278,2025-11-30,3.94
London,51.5074,-0.1278,2025-12-01,9.5
London,51.5074,-0.1278,2025-12-02,7.7
London,51.5074,-0.1278,2025-12-03,5.67
London,51.5074,-0.1278,2025-12-04,5.75
London,51.5074,-0.1278,2025-12-05,4.14
London,51.5074,-0.1278,2025-12-06,9.3
London,51.5074,-0.1278,2025-12-07,10.47
London,51.5074,-0.1278,2025-12-08,11.51
London,51.5074,-0.1278,2025-12-09,11.9
London,51.5074,-0.1278,2025-12-10,9.36
London,51.5074,-0.1278,2025-12-11,7.97
London,51.5074,-0.1278,2025-12-12,9.41
London,51.5074,-0.1278,2025-12-13,5.26
London,51.5074,-0.1278,2025-12-14,7.59
London,51.5074,-0.1278,2025-12-15,9.59
London,51.5074,-0.1278,2025-12-16,9.21
London,51.5074,-0.1278,2025-12-17,6.23
London,51.5074,-0.1278,2025-12-18,10.59
London,51.5074,-0.1278,2025-12-19,6.61
London,51.5074,-0.1278,2025-12-20,6.21
London,51.5074,-0.1278,2025-12-21,9.3
London,51.5074,-0.1278,2025-12-22,8.34
London,51.5074,-0.1278,2025-12-23,5.42
London,51.5074,-0.1278,2025-12-24,4.16
London,51.5074,-0.1278,2025-12-25,2.48
London,51.5074,-0.1278,2025-12-26,1.97
London,51.5074,-0.1278,2025-12-27,4.46
London,51.5074,-0.1278,2025-12-28,5.37
London,51.5074,-0.1278,2025-12-29,3.94
London,51.5074,-0.1278,2025-12-30,3.73
London,51.5074,-0.1278,2025-12-31,-999.0
Mumbai,19.076,72.8777,2024-01-01,24.68
Mumbai,19.076,72.8777,2024-01-02,24.09
Mumbai,19.076,72.8777,2024-01-03,23.56
Mumbai,19.076,72.8777,2024-01-04,22.72
Mumbai,19.076,72.8777,2024-01-05,21.44
Mumbai,19.076,72.8777,2024-01-06,23.06
Mumbai,19.076,72.8777,2024-01-07,24.34
Mumbai,19.076,72.8777,2024-01-08,26.04
Mumbai,19.076,72.8777,2024-01-09,25.73
Mumbai,19.076,72.8777,2024-01-10,25.92
Mumbai,19.076,72.8777,2024-01-11,26.68
Mumbai,19.076,72.8777,2024-01-12,26.46
Mumbai,19.076,72.8777,2024-01-13,26.0
Mumbai,19.076,72.8777,2024-01-14,24.57
Mumbai,19.076,72.8777,2024-01-15,22.46
Mumbai,19.076,72.8777,2024-01-16,21.47
Mumbai,19.076,72.8777,2024-01-17,21.76
Mumbai,19.076,72.8777,2024-01-18,22.0
Mumbai,19.076,72.8777,2024-01-19,22.18
Mumbai,19.076,72.8777,2024-01-20,22.66
Mumbai,19.076,72.8777,2024-01-21,22.93
Mumbai,19.076,72.8777,2024-01-22,23.03
Mumbai,19.076,72.8777,2024-01-23,21.87
Mumbai,19.076,72.8777,2024-01-24,21.74
Mumbai,19.076,72.8777,2024-01-25,22.39
Mumbai,19.076,72.8777,2024-01-26,23.54
Mumbai,19.076,72.8777,2024-01-27,24.88
Mumbai,19.076,72.8777,2024-01-28,24.99
Mumbai,19.076,72.8777,2024-01-29,24.95
Mumbai,19.076,72.8777,2024-01-30,24.42
Mumbai,19.076,72.8777,2024-01-31,24.11
Mumbai,19.076,72.8777,2024-02-01,23.02
Mumbai,19.076,72.8777,2024-02-02,23.82
Mumbai,19.076,72.8777,2024-02-03,26.23
Mumbai,19.076,72.8777,2024-02-04,27.23
Mumbai,19.076,72.8777,2024-02-05,27.02
Mumbai,19.076,72.8777,2024-02-06,26.68
Mumbai,19.076,72.8777,2024-02-07,26.43
Mumbai,19.076,72.8777,2024-02-08,26.32
Mumbai,19.076,72.8777,2024-02-09,26.04
Mumbai,19.076,72.8777,2024-02-10,25.17
Mumbai,19.076,72.8777,2024-02-11,24.96
Mumbai,19.076,72.8777,2024-02-12,25.42
Mumbai,19.076,72.8777,2024-02-13,25.08
Mumbai,19.076,72.8777,2024-02-14,25.71
Mumbai,19.076,72.8777,2024-02-15,26.63
Mumbai,19.076,72.8777,2024-02-16,28.04
Mumbai,19.076,72.8777,2024-02-17,28.61
Mumbai,19.076,72.8777,2024-02-18,28.23
Mumbai,19.076,72.8777,2024-02-19,27.57
Mumbai,19.076,72.8777,2024-02-20,26.05
Mumbai,19.076,72.8777,2024-02-21,25.18
Mumbai,19.076,72.8777,2024-02-22,25.0
Mumbai,19.076,72.8777,2024-02-23,24.63
Mumbai,19.076,72.8777,2024-02-24,24.68
Mumbai,19.076,72.8777,2024-02-25,25.28
Mumbai,19.076,72.8777,2024-02-26,28.0
Mumbai,19.076,72.8777,2024-02-27,29.1
Mumbai,19.076,72.8777,2024-02-28,30.16
Mumbai,19.076,72.8777,2024-02-29,30.79
Mumbai,19.076,72.8777,2024-03-01,30.23
Mumbai,19.076,72.8777,2024-03-02,27.82
Mumbai,19.076,72.8777,2024-03-03,25.06
Mumbai,19.076,72.8777,2024-03-04,24.15
Mumbai,19.076,72.8777,2024-03-05,24.8
Mumbai,19.076,72.8777,2024-03-06,25.53
Mumbai,19.076,72.8777,2024-03-07,27.12
Mumbai,19.076,72.8777,2024-03-08,28.4
Mumbai,19.076,72.8777,2024-03-09,28.74
Mumbai,19.076,72.8777,2024-03-10,28.33
Mumbai,19.076,72.8777,2024-03-11,28.96
Mumbai,19.076,72.8777,2024-03-12,28.98
Mumbai,19.076,72.8777,2024-03-13,27.69
Mumbai,19.076,72.8777,2024-03-14,26.78
Mumbai,19.076,72.8777,2024-03-15,25.92
Mumbai,19.076,72.8777,2024-03-16,26.32
Mumbai,19.076,72.8777,2024-03-17,27.28
Mumbai,19.076,72.8777,2024-03-18,27.84
Mumbai,19.076,72.8777,2024-03-19,28.27
Mumbai,19.076,72.8777,2024-03-20,29.79
Mumbai,19.076,72.8777,2024-03-21,30.21
Mumbai,19.076,72.8777,2024-03-22,29.91
Mumbai,19.076,72.8777,2024-03-23,29.45
Mumbai,19.076,72.8777,2024-03-24,29.98
Mumbai,19.076,72.8777,2024-03-25,30.2
Mumbai,19.076,72.8777,2024-03-26,30.35
Mumbai,19.076,72.8777,2024-03-27,30.76
Mumbai,19.076,72.8777,2024-03-28,30.72
Mumbai,19.076,72.8777,2024-03-29,31.67
Mumbai,19.076,72.8777,2024-03-30,31.01
Mumbai,19.076,72.8777,2024-03-31,31.52
Mumbai,19.076,72.8777,2024-04-01,30.76
Mumbai,19.076,72.8777,2024-04-02,30.07
Mumbai,19.076,72.8777,2024-04-03,30.32
Mumbai,19.076,72.8777,2024-04-04,30.61
Mumbai,19.076,72.8777,2024-04-05,31.18
Mumbai,19.076,72.8777,2024-04-06,31.6
Mumbai,19.076,72.8777,2024-04-07,30.77
Mumbai,19.076,72.8777,2024-04-08,30.63
Mumbai,19.076,72.8777,2024-04-09,30.93
Mumbai,19.076,72.8777,2024-04-10,31.09
Mumbai,19.076,72.8777,2024-04-11,31.32
Mumbai,19.076,72.8777,2024-04-12,31.09
Mumbai,19.076,72.8777,2024-04-13,29.92
Mumbai,19.076,72.8777,2024-04-14,30.47
Mumbai,19.076,72.8777,2024-04-15,33.32
Mumbai,19.076,72.8777,2024-04-16,36.44
Mumbai,19.076,72.8777,2024-04-17,35.49
Mumbai,19.076,72.8777,2024-04-18,33.91
Mumbai,19.076,72.8777,2024-04-19,33.06
Mumbai,19.076,72.8777,2024-04-20,32.52
Mumbai,19.076,72.8777,2024-04-21,31.63
Mumbai,19.076,72.8777,2024-04-22,31.65
Mumbai,19.076,72.8777,2024-04-23,31.49
Mumbai,19.076,72.8777,2024-04-24,31.55
Mumbai,19.076,72.8777,2024-04-25,32.35
Mumbai,19.076,72.8777,2024-04-26,32.9
Mumbai,19.076,72.8777,2024-04-27,33.98
Mumbai,19.076,72.8777,2024-04-28,34.83
Mumbai,19.076,72.8777,2024-04-29,34.4
Mumbai,19.076,72.8777,2024-04-30,33.84
Mumbai,19.076,72.8777,2024-05-01,32.15
Mumbai,19.076,72.8777,2024-05-02,31.45
Mumbai,19.076,72.8777,2024-05-03,30.95
Mumbai,19.076,72.8777,2024-05-04,31.18
Mumbai,19.076,72.8777,2024-05-05,32.39
Mumbai,19.076,72.8777,2024-05-06,31.72
Mumbai,19.076,72.8777,2024-05-07,31.68
Mumbai,19.076,72.8777,2024-05-08,31.9
Mumbai,19.076,72.8777,2024-05-09,31.33
Mumbai,19.076,72.8777,2024-05-10,31.95
Mumbai,19.076,72.8777,2024-05-11,32.5
Mumbai,19.076,72.8777,2024-05-12,31.4
Mumbai,19.076,72.8777,2024-05-13,32.3
Mumbai,19.076,72.8777,2024-05-14,32.33
Mumbai,19.076,72.8777,2024-05-15,32.26
Mumbai,19.076,72.8777,2024-05-16,33.03
Mumbai,19.076,72.8777,2024-05-17,32.1
Mumbai,19.076,72.8777,2024-05-18,32.94
Mumbai,19.076,72.8777,2024-05-19,33.15
Mumbai,19.076,72.8777,2024-05-20,32.85
Mumbai,19.076,72.8777,2024-05-21,32.49
Mumbai,19.076,72.8777,2024-05-22,33.21
Mumbai,19.076,72.8777,2024-05-23,33.46
Mumbai,19.076,72.8777,2024-05-24,32.49
Mumbai,19.076,72.8777,2024-05-25,31.72
Mumbai,19.076,72.8777,2024-05-26,31.72
Mumbai,19.076,72.8777,2024-05-27,31.81
Mumbai,19.076,72.8777,2024-05-28,32.13
Mumbai,19.076,72.8777,2024-05-29,31.96
Mumbai,19.076,72.8777,2024-05-30,32.05
Mumbai,19.076,72.8777,2024-05-31,32.31
Mumbai,19.076,72.8777,2024-06-01,32.53
Mumbai,19.076,72.8777,2024-06-02,32.38
Mumbai,19.076,72.8777,2024-06-03,31.6
Mumbai,19.076,72.8777,2024-06-04,30.87
Mumbai,19.076,72.8777,2024-06-05,30.86
Mumbai,19.076,72.8777,2024-06-06,31.05
Mumbai,19.076,72.8777,2024-06-07,30.42
Mumbai,19.076,72.8777,2024-06-08,29.23
Mumbai,19.076,72.8777,2024-06-09,28.34
Mumbai,19.076,72.8777,2024-06-10,28.59
Mumbai,19.076,72.8777,2024-06-11,28.42
Mumbai,19.076,72.8777,2024-06-12,29.08
Mumbai,19.076,72.8777,2024-06-13,29.49
Mumbai,19.076,72.8777,2024-06-14,29.24
Mumbai,19.076,72.8777,2024-06-15,29.6
Mumbai,19.076,72.8777,2024-06-16,29.55
Mumbai,19.076,72.8777,2024-06-17,29.24
Mumbai,19.076,72.8777,2024-06-18,28.68
Mumbai,19.076,72.8777,2024-06-19,28.79
Mumbai,19.076,72.8777,2024-06-20,28.83
Mumbai,19.076,72.8777,2024-06-21,29.34
Mumbai,19.076,72.8777,2024-06-22,29.62
Mumbai,19.076,72.8777,2024-06-23,28.7
Mumbai,19.076,72.8777,2024-06-24,29.0
Mumbai,19.076,72.8777,2024-06-25,28.36
Mumbai,19.076,72.8777,2024-06-26,27.95
Mumbai,19.076,72.8777,2024-06-27,27.85
Mumbai,19.076,72.8777,2024-06-28,27.41
Mumbai,19.076,72.8777,2024-06-29,28.45
Mumbai,19.076,72.8777,2024-06-30,28.24
Mumbai,19.076,72.8777,2024-07-01,28.34
Mumbai,19.076,72.8777,2024-07-02,28.15
Mumbai,19.076,72.8777,2024-07-03,28.36
Mumbai,19.076,72.8777,2024-07-04,28.05
Mumbai,19.076,72.8777,2024-07-05,28.0
Mumbai,19.076,72.8777,2024-07-06,28.03
Mumbai,19.076,72.8777,2024-07-07,27.82
Mumbai,19.076,72.8777,2024-07-08,27.57
Mumbai,19.076,72.8777,2024-07-09,26.81
Mumbai,19.076,72.8777,2024-07-10,26.64
Mumbai,19.076,72.8777,2024-07-11,27.37
Mumbai,19.076,72.8777,2024-07-12,27.18
Mumbai,19.076,72.8777,2024-07-13,27.02
Mumbai,19.076,72.8777,2024-07-14,27.19
Mumbai,19.076,72.8777,2024-07-15,27.1
Mumbai,19.076,72.8777,2024-07-16,25.83
Mumbai,19.076,72.8777,2024-07-17,26.79
Mumbai,19.076,72.8777,2024-07-18,26.76
Mumbai,19.076,72.8777,2024-07-19,26.71
Mumbai,19.076,72.8777,2024-07-20,26.47
Mumbai,19.076,72.8777,2024-07-21,26.69
Mumbai,19.076,72.8777,2024-07-22,26.29
